Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,1.23,0.7,0.0,0.03,48,0.0,0
polynomial-evaluation,1.27,0.72,0.0,0.03,49,0.0,0
polynomial-evaluation,1.24,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.26,0.71,0.0,0.03,48,0.0,0
polynomial-evaluation,1.24,0.71,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.24,0.71,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.26,0.74,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.26,0.74,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.25,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.25,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.24,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.24,0.72,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.25,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.28,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.72,0.0,0.03,48,0.0,0
polynomial-evaluation,1.25,0.73,0.0,0.03,49,0.0,0
polynomial-evaluation,1.27,0.73,0.0,0.03,48,0.0,0
polynomial-evaluation,1.25,0.73,0.0,0.03,49,0.0,0
